"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"FGF2",1.34,-0.937,3.07,0.00261,0.00534,"None","2247","fibroblast growth factor 2","up",2.58335949266172
"POLD2",0.841,-1.76,3.07,0.00261,0.00534,"--","5425","DNA polymerase delta 2, accessory subunit","up",2.58335949266172
"DNLZ",-1.17,-1,-3.06,0.00263,0.00537,"None","728489","DNL-type zinc finger","down",2.58004425151024
"MRPS18A",-0.878,0.982,-3.06,0.00264,0.0054,"--","55168","mitochondrial ribosomal protein S18A","down",2.57839607313017
"SMPD3",-1.02,-0.973,-3.06,0.00265,0.00541,"None","55512","sphingomyelin phosphodiesterase 3","down",2.57675412606319
"UBE2N",-0.69,4.29,-3.06,0.00265,0.00541,"--","7334","ubiquitin conjugating enzyme E2 N","down",2.57675412606319
"NQO1",2.19,-0.092,3.06,0.00266,0.00542,"None","1728","NAD(P)H quinone dehydrogenase 1","up",2.57511836336893
"PLXNA3",-0.713,-1.47,-3.06,0.00268,0.00548,"None","55558","plexin A3","down",2.57186520597121
"TOX4",-0.703,-0.792,-3.06,0.00268,0.00548,"--","9878","TOX high mobility group box family member 4","down",2.57186520597121
"CTSG",3.21,-0.493,3.06,0.00269,0.00549,"None","1511","cathepsin G","up",2.57024771999759
"NTHL1",-1.02,-1.92,-3.06,0.00269,0.00549,"None","4913","nth like DNA glycosylase 1","down",2.57024771999759
"CLIP3",-1.42,-3.49,-3.05,0.00273,0.00556,"Endocrine","25999","CAP-Gly domain containing linker protein 3","down",2.56383735295924
"SLC9A1",0.587,-0.85,3.05,0.00273,0.00557,"None","6548","solute carrier family 9 member A1","up",2.56383735295924
"ASAP2",1.48,-3.81,3.05,0.00273,0.00556,"None","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2","up",2.56383735295924
"PPFIBP2",0.877,-0.96,3.05,0.00275,0.00559,"None","8495","PPFIA binding protein 2","up",2.56066730616974
"KIAA1211L",-1.06,-2.16,-3.05,0.00276,0.00562,"None","343990","KIAA1211 like","down",2.55909091793478
"MROH7",0.98,-1.13,3.05,0.00276,0.00562,"None","374977","maestro heat like repeat family member 7","up",2.55909091793478
"CPOX",-0.617,0.138,-3.04,0.00282,0.00573,"None","1371","coproporphyrinogen oxidase","down",2.54975089168064
"SNAPIN",-0.882,0.369,-3.04,0.00282,0.00573,"None","23557","SNAP associated protein","down",2.54975089168064
"TTC5",-1.03,-0.223,-3.04,0.00283,0.00576,"None","91875","tetratricopeptide repeat domain 5","down",2.54821356447571
"FKBP2",-0.788,3.68,-3.04,0.00286,0.00582,"None","2286","FKBP prolyl isomerase 2","down",2.54363396687096
"IFI35",1.01,-0.302,3.04,0.00286,0.00582,"None","3430","interferon induced protein 35","up",2.54363396687096
"FAM50A",-0.597,0.414,-3.04,0.00287,0.00582,"--","9130","family with sequence similarity 50 member A","down",2.54211810326601
"C15orf40",-1.01,-0.876,-3.03,0.00289,0.00587,"--","123207","chromosome 15 open reading frame 40","down",2.53910215724345
"DHRS2",2.01,-1.68,3.03,0.0029,0.00589,"None","10202","dehydrogenase/reductase 2","up",2.53760200210104
"SOGA1",-1.54,-3.83,-3.03,0.00291,0.0059,"None","140710","suppressor of glucose, autophagy associated 1","down",2.53610701101409
"PRPS2",0.69,0.636,3.03,0.00291,0.0059,"None","5634","phosphoribosyl pyrophosphate synthetase 2","up",2.53610701101409
"MALSU1",-0.883,-2.75,-3.03,0.00292,0.00591,"--","115416","mitochondrial assembly of ribosomal large subunit 1","down",2.53461714855158
"SRR",-1.45,-1.73,-3.03,0.00292,0.00591,"None","63826","serine racemase","down",2.53461714855158
"LGALS8",0.729,-0.83,3.03,0.00293,0.00594,"None","3964","galectin 8","up",2.53313237964589
"TDRP",-1.05,-1.21,-3.03,0.00296,0.00599,"--","157695","testis development related protein","down",2.52870828894106
"PHF1",-0.566,-0.701,-3.03,0.00296,0.00599,"None","5252","PHD finger protein 1","down",2.52870828894106
"FAM126B",-0.809,-1.59,-3.02,0.00298,0.00603,"None","285172","family with sequence similarity 126 member B","down",2.52578373592374
"ABCD1",-0.824,-0.886,-3.02,0.003,0.00607,"--","215","ATP binding cassette subfamily D member 1","down",2.52287874528034
"MTERF4",-0.842,-0.879,-3.02,0.00302,0.0061,"--","130916","mitochondrial transcription termination factor 4","down",2.51999305704285
"ZNF579",-1.13,-2.64,-3.02,0.00302,0.0061,"None","163033","zinc finger protein 579","down",2.51999305704285
"AMDHD2",-1.12,-1.13,-3.02,0.00302,0.00611,"None","51005","amidohydrolase domain containing 2","down",2.51999305704285
"TRIM5",1.7,-3.99,3.02,0.00302,0.0061,"Non-endocrine","85363","tripartite motif containing 5","up",2.51999305704285
"GSDME",1.26,-2.47,3.02,0.00303,0.00612,"None","1687","gasdermin E","up",2.51855737149769
"MSI1",-1.97,-3.45,-3.02,0.00303,0.00613,"None","4440","musashi RNA binding protein 1","down",2.51855737149769
"ELF1",0.709,-0.651,3.02,0.00304,0.00614,"None","1997","E74 like ETS transcription factor 1","up",2.51712641639125
"RPRD2",-0.586,-0.447,-3.02,0.00304,0.00614,"--","23248","regulation of nuclear pre-mRNA domain containing 2","down",2.51712641639125
"MAP3K15",-1.62,-4.05,-3.02,0.00304,0.00613,"Endocrine","389840","mitogen-activated protein kinase kinase kinase 15","down",2.51712641639125
"DNM3",-1.23,-3.24,-3.02,0.00305,0.00615,"None","26052","dynamin 3","down",2.51570016065321
"DMAC2L",-0.816,-0.154,-3.02,0.00305,0.00614,"--","27109","distal membrane arm assembly complex 2 like","down",2.51570016065321
"CBX8",-0.651,-0.56,-3.01,0.00308,0.00621,"None","57332","chromobox 8","down",2.51144928349956
"ABCB9",-1.43,-4.17,-3.01,0.00309,0.00622,"None","23457","ATP binding cassette subfamily B member 9","down",2.51004152057517
"SNRPD2",-0.522,2.96,-3.01,0.00311,0.00626,"None","6633","small nuclear ribonucleoprotein D2 polypeptide","down",2.50723961097316
"TM7SF2",0.632,1.24,3.01,0.00311,0.00627,"None","7108","transmembrane 7 superfamily member 2","up",2.50723961097316
"TBC1D30",1.05,-2.33,3.01,0.00312,0.00629,"None","23329","TBC1 domain family member 30","up",2.50584540598156
"MOSPD2",-0.691,-1.1,-3.01,0.00313,0.00631,"None","158747","motile sperm domain containing 2","down",2.50445566245355
"IRF3",1.16,0.642,3.01,0.00315,0.00634,"None","3661","interferon regulatory factor 3","up",2.5016894462104
"AMIGO1",-0.919,-1.31,-3.01,0.00315,0.00633,"None","57463","adhesion molecule with Ig like domain 1","down",2.5016894462104
"RIPK1",-0.521,-0.451,-3.01,0.00316,0.00635,"None","8737","receptor interacting serine/threonine kinase 1","down",2.5003129173816
"DIP2A",-0.636,-0.481,-3,0.00322,0.00646,"None","23181","disco interacting protein 2 homolog A","down",2.49214412830417
"DGKQ",-1.25,-3.19,-3,0.00324,0.0065,"--","1609","diacylglycerol kinase theta","down",2.48945498979339
"TNPO2",-1.08,-1.89,-3,0.00325,0.00654,"--","30000","transportin 2","down",2.48811663902113
"C9",2.29,0.415,2.99,0.00327,0.00657,"None","735","complement C9","up",2.48545224733971
"EBAG9",-1.21,-1.01,-2.99,0.00328,0.00658,"--","9166","estrogen receptor binding site associated antigen 9","down",2.48412615628832
"APOBEC2",-1.51,1.06,-2.99,0.0033,0.00663,"None","10930","apolipoprotein B mRNA editing enzyme catalytic subunit 2","down",2.48148606012211
"CWC15",-0.98,0.273,-2.99,0.00335,0.00673,"None","51503","CWC15 spliceosome associated protein homolog","down",2.47495519296315
"LUZP1",0.771,-1.01,2.99,0.00335,0.00672,"None","7798","leucine zipper protein 1","up",2.47495519296315
"PLCG1",-0.739,-1.1,-2.99,0.00336,0.00674,"--","5335","phospholipase C gamma 1","down",2.47366072261016
"KIRREL2",0.671,-1.49,2.99,0.00336,0.00674,"None","84063","kirre like nephrin family adhesion molecule 2","up",2.47366072261016
"MAN1A2",-0.536,0.253,-2.98,0.0034,0.0068,"--","10905","mannosidase alpha class 1A member 2","down",2.46852108295775
"CDK4",-0.761,0.861,-2.98,0.00343,0.00687,"--","1019","cyclin dependent kinase 4","down",2.46470587995723
"FTL",-1.61,4.15,-2.98,0.00343,0.00686,"--","2512","ferritin light chain","down",2.46470587995723
"WDR45B",-0.622,-1.11,-2.98,0.00343,0.00686,"None","56270","WD repeat domain 45B","down",2.46470587995723
"LOXL3",-1.31,-0.48,-2.98,0.00346,0.00692,"None","84695","lysyl oxidase like 3","down",2.46092390120722
"SNRNP70",-0.531,2.55,-2.97,0.00347,0.00695,"--","6625","small nuclear ribonucleoprotein U1 subunit 70","down",2.45967052520913
"LYPLA1",0.737,2.73,2.97,0.00348,0.00695,"--","10434","lysophospholipase 1","up",2.45842075605342
"LMBRD1",-1.22,-2.83,-2.97,0.00348,0.00696,"--","55788","LMBR1 domain containing 1","down",2.45842075605342
"PHLDB3",-1.2,-1.55,-2.97,0.00348,0.00695,"--","653583","pleckstrin homology like domain family B member 3","down",2.45842075605342
"EXOSC8",0.635,-0.346,2.97,0.00349,0.00697,"--","11340","exosome component 8","up",2.45717457304082
"SERPINB9",0.778,1.09,2.97,0.00349,0.00697,"None","5272","serpin family B member 9","up",2.45717457304082
"CABIN1",-0.927,-3,-2.97,0.00356,0.0071,"--","23523","calcineurin binding protein 1","down",2.44855000202712
"WBP11",-0.701,0.674,-2.97,0.00356,0.00711,"None","51729","WW domain binding protein 11","down",2.44855000202712
"PRR14L",0.896,-1.01,2.97,0.00357,0.00713,"None","253143","proline rich 14 like","up",2.44733178388781
"NQO2",2.02,0.865,2.96,0.00358,0.00714,"--","4835","N-ribosyldihydronicotinamide:quinone reductase 2","up",2.44611697335613
"PXN",0.638,0.315,2.96,0.00358,0.00714,"None","5829","paxillin","up",2.44611697335613
"CCDC124",0.641,1.3,2.96,0.00359,0.00716,"None","115098","coiled-coil domain containing 124","up",2.44490555142168
"GATAD2A",0.573,-0.119,2.96,0.00359,0.00715,"None","54815","GATA zinc finger domain containing 2A","up",2.44490555142168
"RNF5",1.99,-4.27,2.96,0.00359,0.00715,"None","6048","ring finger protein 5","up",2.44490555142168
"TCF4",-1.41,-3.88,-2.96,0.0036,0.00716,"None","6925","transcription factor 4","down",2.44369749923271
"DNAJC16",1.17,-2.19,2.96,0.00361,0.00718,"None","23341","DnaJ heat shock protein family (Hsp40) member C16","up",2.44249279809434
"IGFBPL1",-1.36,-1.32,-2.96,0.00361,0.00719,"None","347252","insulin like growth factor binding protein like 1","down",2.44249279809434
"GHRL",-2.67,-0.0426,-2.96,0.00363,0.00722,"None","51738","ghrelin and obestatin prepropeptide","down",2.44009337496389
"PTDSS2",1.02,-2.63,2.96,0.00367,0.0073,"--","81490","phosphatidylserine synthase 2","up",2.43533393574791
"SSBP1",-0.59,4.37,-2.95,0.0037,0.00736,"--","6742","single stranded DNA binding protein 1","down",2.43179827593301
"MAP7",-0.67,2.19,-2.95,0.0037,0.00735,"--","9053","microtubule associated protein 7","down",2.43179827593301
"TPSB2",-2.39,3.35,-2.95,0.00373,0.00741,"None","64499","tryptase beta 2 (gene/pseudogene)","down",2.42829116819131
"BRD8",-0.807,0.704,-2.95,0.00375,0.00745,"--","10902","bromodomain containing 8","down",2.42596873227228
"EPN2",-0.672,-1.38,-2.95,0.00375,0.00744,"--","22905","epsin 2","down",2.42596873227228
"DNAJC10",-0.536,0.715,-2.95,0.00375,0.00744,"--","54431","DnaJ heat shock protein family (Hsp40) member C10","down",2.42596873227228
"LAMC1",1.01,0.684,2.95,0.00379,0.00752,"None","3915","laminin subunit gamma 1","up",2.42136079003193
"CSRP2",0.982,0.218,2.94,0.00383,0.0076,"Non-endocrine","1466","cysteine and glycine rich protein 2","up",2.41680122603138
"HIP1",0.85,-1.4,2.94,0.00389,0.00771,"None","3092","huntingtin interacting protein 1","up",2.41005039867429
"ITGB8",1.22,-2.34,2.94,0.00389,0.00771,"None","3696","integrin subunit beta 8","up",2.41005039867429
"CARD19",0.655,-0.635,2.94,0.00389,0.00771,"--","84270","caspase recruitment domain family member 19","up",2.41005039867429
"B3GNT3",1.47,-2.71,2.94,0.0039,0.00773,"None","10331","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3","up",2.4089353929735
"PEX5",-0.728,-0.277,-2.93,0.00394,0.00781,"None","5830","peroxisomal biogenesis factor 5","down",2.40450377817443
"SOAT1",0.816,-0.982,2.93,0.00395,0.00781,"--","6646","sterol O-acyltransferase 1","up",2.40340290437354
"PPOX",-0.573,1.67,-2.93,0.00397,0.00785,"None","5498","protoporphyrinogen oxidase","down",2.40120949323688
"UXS1",0.885,-2.41,2.93,0.00399,0.00789,"--","80146","UDP-glucuronate decarboxylase 1","up",2.39902710431325
"LSR",0.558,0.755,2.93,0.004,0.0079,"None","51599","lipolysis stimulated lipoprotein receptor","up",2.39794000867204
"RNF145",-1.14,-3.39,-2.93,0.00401,0.00792,"--","153830","ring finger protein 145","down",2.39685562737982
"JOSD2",-1.36,-3.02,-2.92,0.00407,0.00804,"None","126119","Josephin domain containing 2","down",2.39040559077478
"POMT2",-0.771,-0.136,-2.92,0.00411,0.00811,"--","29954","protein O-mannosyltransferase 2","down",2.38615817812393
"BSCL2",-0.764,0.413,-2.92,0.00412,0.00813,"Endocrine","26580","BSCL2 lipid droplet biogenesis associated, seipin","down",2.38510278396687
"SNRPF",-1.48,-0.736,-2.92,0.00412,0.00813,"None","6636","small nuclear ribonucleoprotein polypeptide F","down",2.38510278396687
"GCDH",-0.693,2.04,-2.92,0.00413,0.00815,"None","2639","glutaryl-CoA dehydrogenase","down",2.3840499483436
"KTI12",-0.586,-0.345,-2.91,0.00416,0.00821,"None","112970","KTI12 chromatin associated homolog","down",2.38090666937326
"HMGN1",-1.08,0.254,-2.91,0.00417,0.00823,"--","3150","high mobility group nucleosome binding domain 1","down",2.37986394502624
"LIPT2",0.715,-0.0596,2.91,0.00417,0.00823,"None","387787","lipoyl(octanoyl) transferase 2","up",2.37986394502624
"APMAP",-0.681,3.86,-2.91,0.0042,0.00827,"None","57136","adipocyte plasma membrane associated protein","down",2.3767507096021
"ZMYND11",-0.996,-2.05,-2.91,0.00421,0.00829,"--","10771","zinc finger MYND-type containing 11","down",2.37571790416433
"TENT5A",-0.781,-0.661,-2.91,0.00421,0.0083,"None","55603","terminal nucleotidyltransferase 5A","down",2.37571790416433
"SPATA2L",-1.15,-2.25,-2.91,0.00422,0.00832,"None","124044","spermatogenesis associated 2 like","down",2.37468754903833
"ALG12",0.862,-0.113,2.91,0.00423,0.00833,"None","79087","ALG12 alpha-1,6-mannosyltransferase","up",2.37365963262496
"KPNA5",-1.36,-3.85,-2.91,0.00425,0.00836,"--","3841","karyopherin subunit alpha 5","down",2.37161106994969
"NIT2",0.535,2.17,2.91,0.00426,0.00838,"--","56954","nitrilase family member 2","up",2.37059040089728
"COMMD8",-0.749,-1.19,-2.91,0.00427,0.0084,"--","54951","COMM domain containing 8","down",2.36957212497498
"PSME2",0.643,3.25,2.91,0.00427,0.00839,"None","5721","proteasome activator subunit 2","up",2.36957212497498
"MYO10",-1.08,-0.232,-2.91,0.00429,0.00842,"Non-endocrine","4651","myosin X","down",2.36754270781528
"ATG13",-0.798,-1.92,-2.9,0.0043,0.00845,"--","9776","autophagy related 13","down",2.36653154442041
"ACSL6",0.848,-1.38,2.9,0.00431,0.00847,"None","23305","acyl-CoA synthetase long chain family member 6","up",2.36552272983927
"ACAP3",-1.75,-4.4,-2.9,0.00433,0.00849,"None","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","down",2.36351210364663
"BET1L",-1.13,-1.01,-2.9,0.00433,0.0085,"--","51272","Bet1 golgi vesicular membrane trafficking protein like","down",2.36351210364663
"DARS2",-0.501,1.04,-2.9,0.00433,0.00849,"None","55157","aspartyl-tRNA synthetase 2, mitochondrial","down",2.36351210364663
"SGCE",-0.861,-1.65,-2.9,0.00436,0.00855,"None","8910","sarcoglycan epsilon","down",2.36051351073141
"LAMTOR4",-0.84,0.811,-2.9,0.00437,0.00858,"None","389541","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4","down",2.35951856302958
"CARHSP1",1.07,0.289,2.9,0.00441,0.00865,"None","23589","calcium regulated heat stable protein 1","up",2.35556141053216
"KCTD8",-1.49,-2.98,-2.89,0.00442,0.00866,"None","386617","potassium channel tetramerization domain containing 8","down",2.35457773065091
"DCUN1D4",-0.673,-1.47,-2.89,0.00443,0.00867,"None","23142","defective in cullin neddylation 1 domain containing 4","down",2.35359627377693
"RPS19BP1",0.855,-1.08,2.89,0.00444,0.0087,"None","91582","ribosomal protein S19 binding protein 1","up",2.35261702988538
"ZNF346",-0.819,-0.746,-2.89,0.00445,0.0087,"--","23567","zinc finger protein 346","down",2.35163998901907
"MISP3",1.03,-2.13,2.89,0.00446,0.00873,"None","113230","MISP family member 3","up",2.35066514128786
"HOMER1",-0.934,-2.27,-2.89,0.00447,0.00876,"None","9456","homer scaffold protein 1","down",2.34969247686806
"LTF",1.48,-1.97,2.89,0.00448,0.00876,"Non-endocrine","4057","lactotransferrin","up",2.34872198600186
"MT-ND5",-0.582,0.953,-2.89,0.0045,0.00879,"None","4540","mitochondrially encoded NADH dehydrogenase 5","down",2.34678748622466
"BET1",-0.874,-0.296,-2.88,0.00456,0.00891,"None","10282","Bet1 golgi vesicular membrane trafficking protein","down",2.34103515733557
"EGFL7",-1.45,-1.89,-2.88,0.00459,0.00896,"None","51162","EGF like domain multiple 7","down",2.33818731446274
"EMC8",0.604,1.39,2.88,0.00462,0.00903,"None","10328","ER membrane protein complex subunit 8","up",2.33535802444387
"RPP25",-0.856,-1.89,-2.88,0.00465,0.00909,"--","54913","ribonuclease P and MRP subunit p25","down",2.33254704711005
"PPTC7",-1.01,-2.5,-2.88,0.00468,0.00914,"None","160760","protein phosphatase targeting COQ7","down",2.32975414692588
"GOLPH3",-0.577,0.348,-2.87,0.0047,0.00916,"--","64083","golgi phosphoprotein 3","down",2.32790214206428
"CEP135",0.99,0.98,2.87,0.00472,0.00921,"None","9662","centrosomal protein 135","up",2.32605800136591
"MRPL3",-0.561,0.768,-2.87,0.00473,0.00923,"--","11222","mitochondrial ribosomal protein L3","down",2.32513885926219
"CNPY2",-0.666,3.4,-2.87,0.00475,0.00925,"None","10330","canopy FGF signaling regulator 2","down",2.32330639037513
"RBPJ",0.535,-1.22,2.87,0.00477,0.0093,"None","3516","recombination signal binding protein for immunoglobulin kappa J region","up",2.32148162095989
"SIAE",-0.641,0.526,-2.87,0.00481,0.00937,"None","54414","sialic acid acetylesterase","down",2.31785492362617
"ZHX1",-1.17,-2.51,-2.87,0.00482,0.0094,"--","11244","zinc fingers and homeoboxes 1","down",2.31695296176115
"ZNF800",-1.27,0.303,-2.86,0.00485,0.00944,"None","168850","zinc finger protein 800","down",2.31425826139774
"PRKAA2",0.627,-1.17,2.86,0.00485,0.00945,"None","5563","protein kinase AMP-activated catalytic subunit alpha 2","up",2.31425826139774
"COLGALT1",0.716,0.504,2.86,0.00487,0.00948,"--","79709","collagen beta(1-O)galactosyltransferase 1","up",2.31247103878537
"ETV6",1.61,-3.09,2.86,0.00492,0.00956,"None","2120","ETS variant transcription factor 6","up",2.30803489723264
"NDUFA7",-0.985,0.403,-2.86,0.00492,0.00956,"None","4701","NADH:ubiquinone oxidoreductase subunit A7","down",2.30803489723264
"ZPR1",0.533,0.0779,2.86,0.00492,0.00956,"None","8882","ZPR1 zinc finger","up",2.30803489723264
"SHPK",0.979,0.681,2.86,0.00497,0.00965,"None","23729","sedoheptulokinase","up",2.30364361126667
"POLDIP3",-0.636,1.04,-2.85,0.00499,0.0097,"--","84271","DNA polymerase delta interacting protein 3","down",2.30189945437661
"ANKIB1",-0.554,-0.744,-2.85,0.005,0.00971,"--","54467","ankyrin repeat and IBR domain containing 1","down",2.30102999566398
"LHPP",-0.633,2.42,-2.85,0.00504,0.00978,"None","64077","phospholysine phosphohistidine inorganic pyrophosphate phosphatase","down",2.29756946355447
"ROMO1",-0.922,-1.3,-2.85,0.00509,0.00988,"None","140823","reactive oxygen species modulator 1","down",2.29328221766324
"RPAP3",-0.522,-0.871,-2.84,0.00513,0.00996,"--","79657","RNA polymerase II associated protein 3","down",2.28988263488818
"SS18L1",-0.902,-2.18,-2.84,0.00515,0.00998,"None","26039","SS18L1 subunit of BAF chromatin remodeling complex","down",2.28819277095881
"EBNA1BP2",0.63,0.172,2.84,0.00528,0.0102,"None","10969","EBNA1 binding protein 2","up",2.27736607746619
"ZGPAT",-0.651,-1.28,-2.83,0.00529,0.0102,"None","84619","zinc finger CCCH-type and G-patch domain containing","down",2.27654432796481
"NDN",-1.42,-1.48,-2.83,0.00531,0.0103,"None","4692","necdin, MAGE family member","down",2.27490547891853
"CARD11",-1.28,-3.68,-2.83,0.00531,0.0103,"None","84433","caspase recruitment domain family member 11","down",2.27490547891853
"TFAM",0.515,2.5,2.83,0.00532,0.0103,"None","7019","transcription factor A, mitochondrial","up",2.27408836770495
"BRCA1",-1.79,-1.99,-2.83,0.00534,0.0103,"None","672","BRCA1 DNA repair associated","down",2.27245874297144
"CLEC16A",-0.866,-2.2,-2.83,0.00535,0.0104,"--","23274","C-type lectin domain containing 16A","down",2.27164621797877
"KSR1",0.785,-1.24,2.83,0.00539,0.0104,"None","8844","kinase suppressor of ras 1","up",2.26841123481326
"NUDT19",-0.712,0.815,-2.83,0.00544,0.0105,"None","390916","nudix hydrolase 19","down",2.26440110030182
"MFSD8",0.989,-3.21,2.82,0.00545,0.0105,"None","256471","major facilitator superfamily domain containing 8","up",2.26360349772336
"CHTOP",-0.636,1.35,-2.82,0.00545,0.0105,"--","26097","chromatin target of PRMT1","down",2.26360349772336
"CCNT1",-0.635,-1.69,-2.82,0.00545,0.0105,"Endocrine","904","cyclin T1","down",2.26360349772336
"CC2D1A",0.533,0.34,2.82,0.00546,0.0106,"--","54862","coiled-coil and C2 domain containing 1A","up",2.26280735729526
"SH3PXD2A",-1.22,-2,-2.82,0.00546,0.0106,"None","9644","SH3 and PX domains 2A","down",2.26280735729526
"APLP1",-0.965,-2.34,-2.82,0.00548,0.0106,"Endocrine","333","amyloid beta precursor like protein 1","down",2.26121944151563
"C1orf116",-0.857,0.691,-2.82,0.0055,0.0106,"None","79098","chromosome 1 open reading frame 116","down",2.25963731050576
"DDX31",0.606,-1.27,2.82,0.00552,0.0107,"--","64794","DEAD-box helicase 31","up",2.2580609222708
"GLA",-0.555,-0.45,-2.82,0.00557,0.0107,"None","2717","galactosidase alpha","down",2.25414480482627
"IMPDH1",0.574,-0.337,2.82,0.00558,0.0108,"--","3614","inosine monophosphate dehydrogenase 1","up",2.25336580106242
"ENG",-1.68,0.103,-2.81,0.00561,0.0108,"None","2022","endoglin","down",2.25103713874384
"SHROOM3",1.41,-2.09,2.81,0.00561,0.0108,"None","57619","shroom family member 3","up",2.25103713874384
"PPCDC",0.827,-2.27,2.81,0.00561,0.0108,"None","60490","phosphopantothenoylcysteine decarboxylase","up",2.25103713874384
"HNRNPA0",-0.552,3,-2.81,0.00563,0.0108,"None","10949","heterogeneous nuclear ribonucleoprotein A0","down",2.24949160514865
"SLC41A1",0.845,0.544,2.81,0.00565,0.0109,"None","254428","solute carrier family 41 member 1","up",2.24795155218056
"DNAJB1",0.533,1.52,2.81,0.00567,0.0109,"None","3337","DnaJ heat shock protein family (Hsp40) member B1","up",2.24641694110709
"ALYREF",-0.628,2.46,-2.81,0.00572,0.011,"None","10189","Aly/REF export factor","down",2.24260397120698
"CALCOCO2",-0.836,-1.96,-2.81,0.00572,0.011,"--","10241","calcium binding and coiled-coil domain 2","down",2.24260397120698
"PCDHB16",-1.33,-0.766,-2.81,0.00573,0.011,"None","57717","protocadherin beta 16","down",2.24184537803261
"RANBP9",-0.519,-0.81,-2.8,0.0058,0.0111,"--","10048","RAN binding protein 9","down",2.23657200643706
"CDKN1C",-1.38,-2.13,-2.8,0.0058,0.0111,"None","1028","cyclin dependent kinase inhibitor 1C","down",2.23657200643706
"DFFA",-0.506,0.349,-2.8,0.00582,0.0112,"--","1676","DNA fragmentation factor subunit alpha","down",2.23507701535011
"PAG1",1.28,-4.24,2.8,0.00582,0.0112,"Non-endocrine","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1","up",2.23507701535011
"KDM1B",-0.752,-1.73,-2.8,0.00583,0.0112,"--","221656","lysine demethylase 1B","down",2.23433144524099
"AHR",1.21,-2.51,2.8,0.00585,0.0112,"None","196","aryl hydrocarbon receptor","up",2.23284413391782
"QRSL1",-0.567,-0.267,-2.8,0.00589,0.0113,"--","55278","glutaminyl-tRNA amidotransferase subunit QRSL1","down",2.2298847052129
"SPG21",-0.793,-0.949,-2.8,0.0059,0.0113,"--","51324","SPG21 abhydrolase domain containing, maspardin","down",2.22914798835786
"RSAD1",-0.764,-0.601,-2.8,0.00593,0.0114,"--","55316","radical S-adenosyl methionine domain containing 1","down",2.22694530663574
"ZNHIT2",1.03,-0.547,2.8,0.00594,0.0114,"None","741","zinc finger HIT-type containing 2","up",2.22621355501881
"OTUD4",-0.616,-0.569,-2.79,0.00597,0.0114,"None","54726","OTU deubiquitinase 4","down",2.22402566887063
"BCLAF3",1.46,-1.36,2.79,0.00599,0.0115,"None","256643","BCLAF1 and THRAP3 family member 3","up",2.22257317761069
"FIZ1",-1.18,-1.49,-2.79,0.00604,0.0116,"--","84922","FLT3 interacting zinc finger 1","down",2.21896306137887
"STAM2",-0.532,0.248,-2.79,0.00605,0.0116,"--","10254","signal transducing adaptor molecule 2","down",2.21824462534753
"ITGAV",0.579,1,2.79,0.00607,0.0116,"None","3685","integrin subunit alpha V","up",2.21681130892474
"VRK3",0.648,-1.43,2.79,0.00608,0.0116,"--","51231","VRK serine/threonine kinase 3","up",2.21609642072726
"TEX264",-0.608,-0.0306,-2.79,0.0061,0.0117,"--","51368","testis expressed 264, ER-phagy receptor","down",2.21467016498923
"HLA-C",1.08,2.31,2.79,0.00611,0.0117,"None","3107","major histocompatibility complex, class I, C","up",2.21395878975745
"YTHDF2",-0.526,1.02,-2.79,0.00611,0.0117,"--","51441","YTH N6-methyladenosine RNA binding protein 2","down",2.21395878975745
"SRXN1",1.03,0.197,2.79,0.00612,0.0117,"None","140809","sulfiredoxin 1","up",2.21324857785444
"SELENOH",-0.805,1.25,-2.78,0.00612,0.0117,"None","280636","selenoprotein H","down",2.21324857785444
"CP",1.78,-2.01,2.78,0.00617,0.0118,"None","1356","ceruloplasmin","up",2.20971483596676
"NEFM",-1.71,-1.54,-2.78,0.00621,0.0119,"None","4741","neurofilament medium","down",2.20690839982342
"PIP4K2A",0.646,-0.254,2.78,0.00622,0.0119,"None","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","up",2.20620961530918
"ECHS1",-0.684,3.51,-2.78,0.00627,0.012,"--","1892","enoyl-CoA hydratase, short chain 1","down",2.20273245916928
"AFAP1L2",1.32,-3.45,2.78,0.00628,0.012,"Non-endocrine","84632","actin filament associated protein 1 like 2","up",2.2020403562628
"LIMA1",0.673,2.04,2.78,0.00629,0.012,"None","51474","LIM domain and actin binding 1","up",2.20134935455473
"MAGI3",1.69,-3.28,2.77,0.00632,0.012,"None","260425","membrane associated guanylate kinase, WW and PDZ domain containing 3","up",2.19928292171761
"ITPR3",-0.691,0.914,-2.77,0.00632,0.012,"None","3710","inositol 1,4,5-trisphosphate receptor type 3","down",2.19928292171761
"PGM2",0.612,2.19,2.77,0.00632,0.012,"None","55276","phosphoglucomutase 2","up",2.19928292171761
"SLC25A11",-0.476,4.13,-2.77,0.00638,0.0122,"None","8402","solute carrier family 25 member 11","down",2.19517932127884
